"x"
0.017
0.065
0.157
0.082
0.343
0.237
0.194
0.325
0.457
0.349
0.287
0.303
0.313
0.245
0.03
0.143
0.181
0.026
0.046
0.094
0.259
0.014
0.032
0.17
0.018
0.295
0.385
0.137
0.163
0.357
0.133
0.049
0.095
0.041
0.213
0.084
0.4
0.025
0.086
0.06
0.386
0.445
0.325
0.134
0.349
0.498
0.406
0.451
0.314
0.212
0.261
0.035
0.494
0.216
0.046
0.203
0.128
0.045
0.223
0.408
0.025
0.124
0.116
0.042
0.068
0.374
0.048
0.002
0.294
0.225
0.111
0.032
0.351
0.062
0.083
0.025
0.078
0.473
0.092
0.277
0.046
0.18
0.019
0.049
0.193
0.208
0.115
0.07
0.17
0.018
0.084
0.24
0.175
0.212
0.008
0.202
0.254
0.182
0.012
0.132
0.47
0.077
0.118
0.219
0.048
0.157
0.262
0.233
0.022
0.277
0.487
0.007
0.074
0.16
0.148
0.083
0.204
0.278
0.259
0.118
0.238
0.106
0.39
0.154
0.153
0.184
0.219
0.036
0.351
0.059
0.17
0.107
0.249
0.358
0.029
0.214
0.138
0.194
0.052
0.2
0.067
0.002
0.14
0.162
0.018
0.06
0.049
0.192
0.096
0.003
0.122
0.04
0.122
0.007
0.035
0.392
0.312
0.014
0.17
0.183
0.189
0.319
0.077
0.132
0.268
0.084
0.08
0.225
0.058
0.034
0
0.063
0.04
0.36
0.228
0
0.005
0.083
0.026
0.39
0.273
0.206
0.236
0.12
0.022
0.086
0.249
0.298
0.023
0.028
0.301
0.101
0
0.195
0
0.44
0.194
0.198
0.423
0.095
0.174
0.266
0.004
0.005
0.421
0.313
0.071
0.237
0.152
0.445
0.392
0.24
0.371
0.293
0.191
0.486
0.276
0.054
0.027
0.297
0.38
0.12
0.14
0.152
0.05
0.046
0.303
0.241
0.041
0.092
0.085
0.032
0.011
0.135
0.209
0.13
0.371
0.178
0.23
0.206
0.187
0.069
0.152
0.285
0.019
0.142
0.076
0.074
0.056
0.035
0.085
0.39
0.426
0.188
0.007
0.004
0.068
0.108
0.206
0.243
0.28
0.093
0.281
0.328
0.023
0.064
0.252
0.017
0.147
0.328
0.028
0.079
0.016
0.347
0.007
0.468
0.02
0.158
0.435
0.425
0.352
0.294
0.203
0.169
0.17
0.064
0.022
0.096
0.32
0.249
0.38
0.245
0
0.309
0.12
0.333
0.257
0.476
0.393
0.02
0.131
0.415
0.14
0.225
0.013
0.021
0.008
0.137
0.003
0.019
0.106
0.237
0.116
0.115
0.402
0.185
0.094
0.208
0.172
0.307
0.137
0.081
0.038
0.144
0.016
0.028
0.012
0.01
0.146
0.05
0.161
0.128
0.023
0.13
0.092
0.046
0.135
0.116
0.073
0.098
0.029
0.348
0.108
0.045
0.023
0.216
0.323
0.282
0.475
0.336
0.012
0.204
0.311
0.397
0.123
0.268
0.008
0.001
0.086
0.011
0.141
0.022
0.401
0.174
0.219
0.298
0.447
0.213
0.349
0.445
0.25
0.481
0.419
0.267
0.065
0.485
0.124
0.215
0.466
0.391
0.447
0.324
0.063
0.333
0.206
0.295
0.304
0.103
0.239
0.333
0.282
0.192
0.033
0.08
0.243
0.046
0.06
0.014
0.236
0.149
0.012
0.019
0.202
0.061
0.128
0.12
0.113
0.061
0.294
0.102
0.119
0.071
0.11
0.126
0.025
0.028
0.302
0.49
0.158
0.29
0.27
0.328
0.223
0.06
0.218
0.47
0.009
0.001
0.009
0.352
0.076
0.217
0.051
0.131
0.492
0.244
0.082
0.071
0.472
0.185
0.356
0.162
0.386
0.088
0.428
0.141
0.231
0.088
0.154
0.184
0.379
0.2
0.097
0.209
0.182
0.058
0.02
0.354
0.288
0.345
0.046
0.061
0.44
0.364
0.456
0.282
0.182
0.311
0.24
0.184
0.444
0.091
0.08
0.247
0
0.139
0.185
0.164
0.098
0.477
0.228
0.05
0.082
0.148
0.068
0.468
0.413
0.279
0.316
0.332
0.371
0.31
0.266
0.187
0.221
0.177
0.172
0.039
0.069
0.295
0.256
0.111
0.017
0.073
0.127
0.139
0.045
0.009
0
0.028
0.092
0
0.014
0.084
0.11
0.147
0.169
0.042
0.496
0.134
0.17
0.38
0.15
0.088
0.254
0.081
0.227
0.444
0.185
0.249
0.346
0.364
0.449
0.101
0.188
0.365
0.108
0.17
0
0.31
0.226
0.282
0.151
0.067
0.172
0.119
0.275
0.288
0.132
0.381
0.492
0.359
0.225
0.392
0.022
0.026
0.1
0.267
0.187
0.166
0.086
0.15
0.03
0.022
0.029
0.147
0.194
0.492
0.359
0.145
0.347
0.451
0.172
0.295
0.383
0.038
0.274
0.18
0.34
0.357
0.17
0.203
0.073
0.098
0.226
0.027
0.078
0.125
0.107
0.126
0.263
0.088
0.133
0.07
0.237
0.411
0.015
0.386
0.07
0.188
0.122
0.475
0.194
0.14
0.019
0.227
0.35
0.141
0.134
0.147
0.232
0.387
0.037
0.163
0.234
0.068
0.111
0.156
0.111
0.323
0.103
0.145
0.111
0.272
0.07
0.11
0.023
0.065
0.211
0.067
0.085
0.143
0.402
0.408
0.052
0.003
0.333
0.152
0.203
0.026
0.14
0.159
0.31
0.126
0.006
0.19
0.044
0.194
0.257
0.344
0.262
0.178
0.3
0.215
0.179
0.328
0.177
0.033
0.334
0.211
0.141
0.499
0.284
0.48
0.315
0.398
0.185
0.022
0.174
0.323
0.098
0.101
0.311
0.022
0.112
0.444
0.036
0.415
0.199
0.138
0.086
0.36
0.496
0.363
0.03
0.034
0.4
0.169
0.101
0.096
0.021
0.172
0.192
0.382
0.262
0.488
0.301
0.461
0.308
0.416
0.096
0.499
0.063
0.485
0.449
0.479
0.124
0.372
0.311
0.187
0.331
0.498
0.426
0
0.09
0.242
0.377
0.373
0.476
0.31
0.217
0
0.335
0.421
0.123
0.148
0.216
0.381
0.131
0.241
0.229
0.297
0.144
0.239
0.329
0.277
0.05
0.049
0.006
0.429
0.102
0.12
0.205
0.016
0.124
0.152
0.166
0.029
0.123
0.241
0.172
0.418
0.315
0.122
0.068
0.174
0.188
0.18
0.443
0.107
0.353
0.27
0.098
0.132
0.259
0.064
0.243
0.174
0.128
0.255
0.245
0.458
0.218
0.066
0.415
0.254
0.151
0.337
0.137
0.136
0.256
0.036
0.271
0.134
0.093
0.132
0.268
0.091
0.341
0.192
0.186
0.087
0.397
0.198
0.218
0.103
0.048
0.427
0.205
0.28
0.445
0.231
0.202
0.147
0.338
0.278
0.242
0.225
0.041
0.296
0.151
0.057
0.171
0.203
0.387
0.003
0.079
0.126
0.208
0.329
0.136
0.156
0.188
0.454
0.277
0.141
0.006
0.244
0.206
0.236
0.471
0.336
0.382
0.031
0.423
0.299
0.133
0.019
0.312
0.212
0.001
0.06
0.268
0.122
0.093
0.412
0.163
0.289
0.111
0.039
0.196
0.134
0.199
0.468
0.104
0.369
0.315
0
0.494
0.029
0.115
0.411
0.144
0.272
0.2
0.486
0.035
0.092
0.252
0.182
0.052
0.449
0.021
0.142
0.216
0.324
0.321
0.253
0.274
0.478
0.104
0.414
0.416
0.147
0.003
0.106
0.491
0.202
0.051
0.068
0.222
0.358
0.311
0.197
0.19
0.029
0.44
0.34
0.06
0.271
0.302
0.044
0.363
0.109
0.305
0.344
0.426
0.472
0.499
0.3
0.471
0.321
0.364
0.348
0.254
0.352
0.436
0.359
0.223
0.318
0.194
0.267
0.428
0.335
0.049
0.1
0.257
0.132
0.089
0.235
0.208
0.246
0.174
0.428
0.44
0.453
0.3
0.452
0.288
0.053
0.364
0.246
0.469
0.101
0.299
0.381
0.009
0.068
0.437
0.202
0.078
0.349
0.434
0.216
0.098
0.365
0.076
0.478
0.086
0.275
0.296
0.345
0.122
0.081
0.407
0.395
0.444
0.235
0.249
